2.403167933225631714e-01,-3.459969907999038696e-02,1.069539785385131836e+00,5.812548473477363586e-02,6.217542663216590881e-02,3.546161651611328125e-01,9.311299920082092285e-01,5.684999376535415649e-02,2.133747935295104980e-01,5.366483926773071289e-01,3.368934392929077148e-01,-8.750437200069427490e-02,2.651757374405860901e-02,-1.051557958126068115e-01,-2.670295834541320801e-01,-5.034677982330322266e-01,1.674675792455673218e-01,-2.073067128658294678e-01,4.560932144522666931e-02,-2.374674826860427856e-01,3.694006055593490601e-02,1.968894749879837036e-01,-1.779674291610717773e-01,5.491586327552795410e-01,-6.184347867965698242e-01,7.490745186805725098e-01,2.925366349518299103e-02,-2.096639871597290039e-01,-1.660351902246475220e-01,1.820513233542442322e-02,-7.063314318656921387e-01,4.525336921215057373e-01,5.113769173622131348e-01,9.939418174326419830e-03,-1.826107949018478394e-01,1.731301099061965942e-01
2.574000358581542969e-01,-3.452637419104576111e-02,1.074237346649169922e+00,6.300485134124755859e-02,5.281704664230346680e-02,3.110136687755584717e-01,9.468427896499633789e-01,1.026760600507259369e-02,1.616528630256652832e-01,4.620250165462493896e-01,3.559232652187347412e-01,-1.095706522464752197e-01,3.690318390727043152e-02,-6.648210436105728149e-02,-2.244747579097747803e-01,-4.339447915554046631e-01,1.212623491883277893e-01,-1.616519689559936523e-01,5.978868529200553894e-02,-2.002239227294921875e-01,1.879488863050937653e-02,1.925067603588104248e-01,-1.787000596523284912e-01,5.372715592384338379e-01,-6.203749179840087891e-01,7.780926823616027832e-01,2.487235330045223236e-02,-2.104830145835876465e-01,-1.686032712459564209e-01,1.865842007100582123e-02,-6.875281333923339844e-01,4.727532863616943359e-01,5.566129088401794434e-01,1.214404031634330750e-02,-1.749838441610336304e-01,1.914022713899612427e-01
2.697166204452514648e-01,-3.580820560455322266e-02,1.076233506202697754e+00,6.475578248500823975e-02,4.472202807664871216e-02,2.721656560897827148e-01,9.590268731117248535e-01,-2.829198911786079407e-02,1.347288191318511963e-01,4.109570980072021484e-01,3.576396107673645020e-01,-1.266676336526870728e-01,4.351826012134552002e-02,-4.809934273362159729e-02,-1.919612735509872437e-01,-3.661893308162689209e-01,1.081616729497909546e-01,-1.387560367584228516e-01,6.096124276518821716e-02,-1.648700833320617676e-01,7.088481914252042770e-03,2.002963423728942871e-01,-1.849071234464645386e-01,5.300688147544860840e-01,-6.186823844909667969e-01,8.116511702537536621e-01,1.958069950342178345e-02,-2.056502699851989746e-01,-1.680648177862167358e-01,5.735994782298803329e-03,-6.708831787109375000e-01,4.907818436622619629e-01,6.019985079765319824e-01,1.076058112084865570e-02,-1.606964021921157837e-01,2.061722576618194580e-01
2.815680503845214844e-01,-3.761521354317665100e-02,1.074410676956176758e+00,6.041566282510757446e-02,3.262437880039215088e-02,2.263906449079513550e-01,9.716135263442993164e-01,-8.163422346115112305e-02,9.577801823616027832e-02,3.564626276493072510e-01,3.273061215877532959e-01,-1.361047923564910889e-01,5.283988267183303833e-02,-2.452234178781509399e-02,-1.415512114763259888e-01,-2.784361541271209717e-01,9.448436647653579712e-02,-1.364665478467941284e-01,5.605465546250343323e-02,-1.315087527036666870e-01,-2.380497753620147705e-04,2.115806043148040771e-01,-1.924322396516799927e-01,5.193017125129699707e-01,-6.257528066635131836e-01,8.518666028976440430e-01,2.849461324512958527e-02,-2.023758590221405029e-01,-1.554734110832214355e-01,-1.112178619951009750e-02,-6.573165655136108398e-01,5.207368731498718262e-01,6.498109102249145508e-01,-2.480139723047614098e-03,-1.642443388700485229e-01,2.020097672939300537e-01
3.018802106380462646e-01,-4.052466154098510742e-02,1.069501042366027832e+00,5.456111207604408264e-02,2.353759109973907471e-02,1.827707141637802124e-01,9.813582301139831543e-01,-1.297912150621414185e-01,7.235120981931686401e-02,3.080878257751464844e-01,2.610737979412078857e-01,-1.320649981498718262e-01,5.499012395739555359e-02,1.699047628790140152e-03,-8.974943310022354126e-02,-1.963155269622802734e-01,9.540145844221115112e-02,-1.590217798948287964e-01,4.573059454560279846e-02,-9.334863722324371338e-02,-1.695304992608726025e-03,2.248730808496475220e-01,-2.025580406188964844e-01,5.063239336013793945e-01,-6.320404410362243652e-01,8.894932866096496582e-01,6.344238668680191040e-02,-1.915551871061325073e-01,-1.535833030939102173e-01,-2.709746360778808594e-02,-6.484796404838562012e-01,5.472812056541442871e-01,6.845116615295410156e-01,-1.870527863502502441e-02,-1.597722470760345459e-01,2.116031497716903687e-01
3.253339827060699463e-01,-3.514949977397918701e-02,1.062670826911926270e+00,4.149085283279418945e-02,1.309213042259216309e-02,1.244874373078346252e-01,9.912668466567993164e-01,-1.869516968727111816e-01,5.357373505830764771e-02,2.830148637294769287e-01,1.453514397144317627e-01,-1.157410070300102234e-01,5.696294084191322327e-02,4.072535783052444458e-02,-3.355029970407485962e-02,-1.071237176656723022e-01,9.053199738264083862e-02,-1.799586117267608643e-01,5.017035827040672302e-02,-4.403851553797721863e-02,7.043426856398582458e-03,2.428508102893829346e-01,-2.036389261484146118e-01,4.970993101596832275e-01,-6.323184967041015625e-01,9.014363884925842285e-01,7.893912494182586670e-02,-1.994650065898895264e-01,-1.596599072217941284e-01,-5.857869610190391541e-02,-6.601052284240722656e-01,5.885154008865356445e-01,7.054863572120666504e-01,-2.496308460831642151e-02,-1.680206358432769775e-01,2.254220843315124512e-01
3.421922922134399414e-01,-3.185305371880531311e-02,1.057403802871704102e+00,3.304569050669670105e-02,3.326737321913242340e-03,8.339317142963409424e-02,9.959630966186523438e-01,-2.364528030157089233e-01,5.448384210467338562e-02,2.670620083808898926e-01,7.761399447917938232e-02,-1.004245281219482422e-01,4.554322734475135803e-02,7.564940303564071655e-02,4.061834770254790783e-04,-3.692583367228507996e-02,9.373206645250320435e-02,-1.929835826158523560e-01,4.672307521104812622e-02,-1.295288000255823135e-02,1.506209000945091248e-02,2.578126192092895508e-01,-2.112665325403213501e-01,4.830743372440338135e-01,-6.257477402687072754e-01,9.047135114669799805e-01,8.933302015066146851e-02,-2.017629593610763550e-01,-1.609862595796585083e-01,-9.032750129699707031e-02,-6.693751811981201172e-01,6.193507909774780273e-01,7.188732028007507324e-01,-4.032878577709197998e-02,-1.727052628993988037e-01,2.383540570735931396e-01
3.599534630775451660e-01,-2.785969711840152740e-02,1.052715659141540527e+00,2.862428873777389526e-02,-5.410243291407823563e-03,4.597365111112594604e-02,9.985178112983703613e-01,-2.819406688213348389e-01,5.291050672531127930e-02,2.561169564723968506e-01,2.176151424646377563e-02,-8.899924904108047485e-02,3.462423011660575867e-02,1.171749606728553772e-01,1.944197341799736023e-02,2.728753909468650818e-02,8.960820734500885010e-02,-2.097648084163665771e-01,4.221113026142120361e-02,1.083008293062448502e-02,1.899383217096328735e-02,2.660656273365020752e-01,-2.045885920524597168e-01,4.751754403114318848e-01,-6.404536366462707520e-01,8.948777914047241211e-01,9.732595831155776978e-02,-2.094146311283111572e-01,-1.780606508255004883e-01,-1.105863526463508606e-01,-6.760057210922241211e-01,6.535463929176330566e-01,7.214426398277282715e-01,-4.707556217908859253e-02,-1.777635067701339722e-01,2.566137611865997314e-01
3.758237361907958984e-01,-2.422515489161014557e-02,1.049454927444458008e+00,2.498240582644939423e-02,-1.115506235510110855e-02,1.429692469537258148e-02,9.995234012603759766e-01,-3.127857148647308350e-01,6.006741896271705627e-02,2.538296282291412354e-01,2.465912839397788048e-03,-5.702229589223861694e-02,2.736635878682136536e-02,1.465541422367095947e-01,3.138472139835357666e-02,8.802600950002670288e-02,9.123244136571884155e-02,-2.193406224250793457e-01,3.843824565410614014e-02,3.247132524847984314e-02,1.976122334599494934e-02,2.771964073181152344e-01,-2.085046321153640747e-01,4.794493913650512695e-01,-6.437712907791137695e-01,8.660199642181396484e-01,1.010153442621231079e-01,-2.151437997817993164e-01,-1.835682392120361328e-01,-1.356224864721298218e-01,-6.836010813713073730e-01,6.726474165916442871e-01,7.244191765785217285e-01,-4.192483797669410706e-02,-1.730022281408309937e-01,2.783364951610565186e-01
3.973876535892486572e-01,-1.861344650387763977e-02,1.048528075218200684e+00,3.248818591237068176e-02,-2.322260290384292603e-02,-4.636221006512641907e-02,9.981261491775512695e-01,-3.216845393180847168e-01,7.510455697774887085e-02,3.099331557750701904e-01,-1.027825567871332169e-02,-6.875540316104888916e-02,4.256571177393198013e-03,2.068692296743392944e-01,1.183122768998146057e-02,1.971715986728668213e-01,6.990629434585571289e-02,-2.219229638576507568e-01,4.564239457249641418e-02,9.422039985656738281e-02,7.092760410159826279e-03,2.740165889263153076e-01,-1.485275477170944214e-01,4.828977584838867188e-01,-6.503629088401794434e-01,7.860785126686096191e-01,6.609205156564712524e-02,-2.345750778913497925e-01,-1.872714608907699585e-01,-1.207136139273643494e-01,-6.937655210494995117e-01,7.008056044578552246e-01,6.913479566574096680e-01,-1.078396663069725037e-02,-1.830336749553680420e-01,2.922803163528442383e-01
